Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
1983,1980s,Separate Ways (Worlds Apart) [2023 Remaster],Journey,2/1/1983,"album rock, classic rock, hard rock, mellow gold, rock, soft rock",323.453,72,1.81E-06,0.141,0.469,0.37,0.96
1983,1980s,Photograph,Def Leppard,1/20/1983,"album rock, classic rock, glam metal, hard rock, nwobhm, rock",247.962,68,0.634,0.000327,0.602,0.617,0.877
1983,1980s,You Spin Me Round (Like a Record),Dead Or Alive,1983,"hi-nrg, new romantic, new wave pop, synthpop",195.146,74,0.0702,0.000244,0.554,0.918,0.963
1983,1980s,Seek & Destroy (Remastered),Metallica,7/25/1983,"hard rock, metal, old school thrash, rock, thrash metal",414.72,65,0.00896,0.0364,0.439,0.435,0.963
1983,1980s,That's All - 2007 Remaster,Genesis,10/3/1983,"album rock, art rock, classic rock, hard rock, mellow gold, new romantic, progressive rock, rock, soft rock, symphonic rock",264.573,69,0.0139,0.235,0.596,0.774,0.657
1983,1980s,Faithfully (2023 Remaster),Journey,2/1/1983,"album rock, classic rock, hard rock, mellow gold, rock, soft rock",266.946,68,0,0.215,0.419,0.232,0.603
1983,1980s,Karma Chameleon - Remastered 2002,Culture Club,10/1/1983,"new romantic, new wave, new wave pop, soft rock, synthpop",252.773,75,0,0.225,0.668,0.894,0.73
1983,1980s,Break My Stride,Matthew Wilder,3/19/1983,new wave pop,184.48,71,0,0.195,0.917,0.828,0.588
1983,1980s,Buffalo Soldier,Bob Marley & The Wailers,1983,"reggae, roots reggae",255.84,72,5.30E-06,0.143,0.929,0.755,0.463
1983,1980s,I Guess That's Why They Call It The Blues,Elton John,5/30/1983,"glam rock, mellow gold, piano rock, rock",285.333,70,0.0174,0.217,0.673,0.67,0.663
1983,1980s,Talking In Your Sleep (2023 Remaster),The Romantics,2/14/1983,"album rock, mellow gold, new romantic, new wave, new wave pop, power pop, soft rock",236.625,69,0.00124,0.0013,0.7,0.972,0.927
1983,1980s,Cum on Feel the Noize,Quiet Riot,1983,"album rock, classic rock, glam metal, hard rock, metal, rock",290.96,69,0.00105,0.00719,0.409,0.37,0.92
1983,1980s,Dixieland Delight,Alabama,1983,"contemporary country, country, country road, country rock",322.093,64,2.07E-05,0.163,0.444,0.573,0.414
1983,1980s,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,1983,"baroque, classical, early music, german baroque",151.733,63,0.834,0.895,0.218,0.27,0.111
1983,1980s,The Trooper (2015 Remaster),Iron Maiden,5/16/1983,"alternative metal, hard rock, metal, nwobhm, rock",252.733,62,0.00837,0.0326,0.286,0.662,0.907
1983,1980s,Owner of a Lonely Heart,Yes,6/1/1983,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock",268.506,70,0.0037,0.176,0.744,0.898,0.798
1983,1980s,Gimme All Your Lovin',ZZ Top,3/23/1983,"album rock, blues rock, classic rock, hard rock, rock",241.08,69,0.0233,0.00313,0.63,0.629,0.788
1983,1980s,Shout at the Devil,Mötley Crüe,9/26/1983,"album rock, alternative metal, glam metal, hard rock, metal, rock, sleaze rock",194.986,66,4.21E-05,0.0221,0.5,0.449,0.946
1983,1980s,99 Luftballons,Nena,9/23/1983,"german pop, new wave pop",231.466,75,1.70E-06,0.0915,0.636,0.58,0.467
1983,1980s,Pride and Joy,Stevie Ray Vaughan,1983,"album rock, blues, blues rock, classic rock, electric blues, hard rock, instrumental rock, rock, texas blues",219.586,66,0.00395,0.0274,0.427,0.743,0.626
1983,1980s,Burning Down the House,Talking Heads,6/1/1983,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo",241.92,65,0.0107,0.00644,0.779,0.555,0.87
1983,1980s,Pink Houses,John Mellencamp,1983,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",283.666,62,3.10E-06,0.0514,0.635,0.628,0.795
1983,1980s,Rock Of Ages,Def Leppard,1/20/1983,"album rock, classic rock, glam metal, hard rock, nwobhm, rock",247.828,63,0.0319,0.00802,0.706,0.636,0.785
1983,1980s,Let's Dance - 2018 Remaster,David Bowie,4/14/1983,"art rock, classic rock, glam rock, permanent wave, rock",457.675,69,0.0272,0.0125,0.654,0.632,0.743
1983,1980s,The Longest Time,Billy Joel,8/8/1983,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock",217.906,64,0,0.181,0.637,0.588,0.333
1983,1980s,Got To Give It Up - Pt. 1,Marvin Gaye,8/22/1983,"classic soul, motown, neo soul, northern soul, quiet storm, soul, vocal jazz",255.133,65,0.000569,0.232,0.854,0.89,0.847
1983,1980s,Always Something There to Remind Me - 2018 Remaster,Naked Eyes,1/1/1983,"new romantic, new wave pop, synthpop",219.373,63,0,0.127,0.611,0.682,0.777
1983,1980s,The Ride,David Allan Coe,4/1/1983,"country, outlaw country",190.133,61,0,0.241,0.668,0.531,0.429
1983,1980s,Messages from the Stars,The Rah Band,1983,brit funk,254.08,66,0.00271,0.0562,0.649,0.698,0.821
1983,1980s,Flashdance...What a Feeling - Radio Edit,Irene Cara,11/2/1983,"disco, new romantic, new wave pop, soft rock",237.053,76,3.41E-06,0.00579,0.572,0.392,0.655
1983,1980s,Mad World,Tears For Fears,3/7/1983,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",215.4,68,0.0579,0.0471,0.628,0.954,0.907
1983,1980s,Modern Love - 2018 Remaster,David Bowie,4/14/1983,"art rock, classic rock, glam rock, permanent wave, rock",288.339,68,9.20E-06,0.00375,0.358,0.944,0.938
1983,1980s,Holy Diver,Dio,1983,"album rock, alternative metal, glam metal, hard rock, metal, rock, speed metal",353.786,59,0.158,0.0642,0.476,0.109,0.901
1983,1980s,Rainbow in the Dark,Dio,1983,"album rock, alternative metal, glam metal, hard rock, metal, rock, speed metal",256.933,59,0.114,0.000692,0.512,0.612,0.947
1983,1980s,Sister Christian,Night Ranger,1/1/1983,"album rock, classic rock, glam metal, hard rock, soft rock",302.933,60,2.27E-06,0.147,0.448,0.234,0.35
1983,1980s,Ain't Nobody,Rufus,1983,"classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul, southern soul",285.253,68,0.000276,0.258,0.825,0.789,0.811
1983,1980s,Foolin',Def Leppard,1/20/1983,"album rock, classic rock, glam metal, hard rock, nwobhm, rock",274.117,61,0.00773,0.000335,0.607,0.479,0.787
1983,1980s,Bark at the Moon,Ozzy Osbourne,12/10/1983,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",257.12,63,6.20E-05,0.00253,0.303,0.305,0.961
1983,1980s,Age of Consent - 2015 Remaster,New Order,5/2/1983,"alternative rock, dance rock, madchester, new romantic, new wave, permanent wave, post-punk, synthpop, uk post-punk",315.333,63,0.0944,0.00101,0.372,0.756,0.91
1984,1980s,Dancing In the Dark,Bruce Springsteen,6/4/1984,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",241.306,84,0,0.0115,0.527,0.495,0.942
1984,1980s,Summer Of '69,Bryan Adams,11/5/1984,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",216.053,83,0,0.0183,0.509,0.774,0.834
1984,1980s,Wake Me Up Before You Go-Go,Wham!,10/23/1984,"new romantic, new wave, new wave pop, soft rock",231.333,81,0,0.271,0.62,0.897,0.573
1984,1980s,I'm On Fire,Bruce Springsteen,6/4/1984,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",155.88,80,0.0299,0.589,0.62,0.868,0.446
1984,1980s,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,1984,"madchester, new wave, permanent wave, rock, uk post-punk",215.76,77,0,0.028,0.609,0.774,0.759
1984,1980s,For Whom The Bell Tolls (Remastered),Metallica,7/27/1984,"hard rock, metal, old school thrash, rock, thrash metal",309.973,71,0.00528,0.00631,0.512,0.258,0.86
1984,1980s,This Charming Man - 2011 Remaster,The Smiths,2/20/1984,"madchester, new wave, permanent wave, rock, uk post-punk",162.92,78,0,0.00509,0.611,0.751,0.846
1984,1980s,Forever Young,Alphaville,1984,"new romantic, new wave pop, synthpop",226.706,86,0.00227,0.417,0.489,0.33,0.482
1984,1980s,I Want to Know What Love Is - 1999 Remaster,Foreigner,12/12/1984,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock",304.786,82,1.76E-06,0.193,0.477,0.423,0.471
1984,1980s,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,1984,"madchester, new wave, permanent wave, rock, uk post-punk",112.706,77,0,0.534,0.241,0.451,0.468
1984,1980s,The Boys Of Summer,Don Henley,11/19/1984,"album rock, classic rock, mellow gold, singer-songwriter, soft rock, yacht rock",288.733,75,0.00572,0.501,0.516,0.907,0.549
1984,1980s,Panama - 2015 Remaster,Van Halen,1/4/1984,"album rock, classic rock, hard rock, rock",210.226,73,4.75E-05,0.00122,0.526,0.451,0.978
1984,1980s,Jump - 2015 Remaster,Van Halen,1/4/1984,"album rock, classic rock, hard rock, rock",241.599,77,0.000377,0.171,0.572,0.795,0.835
1984,1980s,Born in the U.S.A.,Bruce Springsteen,6/4/1984,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",278.68,75,7.75E-05,0.000373,0.398,0.584,0.952
1984,1980s,Smalltown Boy,Bronski Beat,10/15/1984,"hi-nrg, new romantic, new wave, new wave pop, sophisti-pop, synthpop",302.413,81,0.01,0.29,0.685,0.94,0.584
1984,1980s,This Night Has Opened My Eyes - 2011 Remaster,The Smiths,1984,"madchester, new wave, permanent wave, rock, uk post-punk",221.533,72,0.428,0.00102,0.696,0.701,0.628
1984,1980s,Rock You Like A Hurricane,Scorpions,3/27/1984,"album rock, german hard rock, german metal, german rock, hard rock, rock",252.493,71,0.000146,0.00543,0.482,0.718,0.617
1984,1980s,Drive - 2017 Remaster,The Cars,1984,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop",234.332,75,0.00078,0.115,0.261,0.405,0.703
1984,1980s,Glory Days,Bruce Springsteen,6/4/1984,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",254.733,72,0,0.0457,0.574,0.978,0.96
1984,1980s,Round and Round,Ratt,1984,"album rock, glam metal, hard rock",265.893,68,1.11E-05,0.00682,0.628,0.491,0.934
1984,1980s,Easy Lover,Philip Bailey,10/1/1984,yacht rock,305.866,73,0.000163,0.105,0.74,0.93,0.923
1984,1980s,Can't Fight This Feeling,REO Speedwagon,11/5/1984,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock",294.773,73,1.82E-05,0.155,0.408,0.19,0.48
1984,1980s,We're Not Gonna Take It,Twisted Sister,5/10/1984,"album rock, classic rock, glam metal, hard rock, metal, rock",219.666,72,0,0.0127,0.502,0.922,0.924
1984,1980s,Purple Rain,Prince,6/25/1984,"funk, funk rock, minneapolis sound, rock, synth funk",521.866,73,0.00227,0.0354,0.373,0.179,0.452
1984,1980s,How Soon Is Now? - 2011 Remaster,The Smiths,1984,"madchester, new wave, permanent wave, rock, uk post-punk",408.173,71,0.121,0.000854,0.398,0.725,0.93
1984,1980s,I Wanna Rock,Twisted Sister,5/10/1984,"album rock, classic rock, glam metal, hard rock, metal, rock",179.76,71,0.0123,0.00512,0.504,0.671,0.911
1984,1980s,Runaway,Bon Jovi,1/23/1984,"glam metal, rock",230.666,74,1.91E-05,0.00375,0.475,0.603,0.899
1984,1980s,When Doves Cry,Prince,6/25/1984,"funk, funk rock, minneapolis sound, rock, synth funk",354.133,68,4.43E-05,0.0102,0.729,0.841,0.989
1984,1980s,The Fireman,George Strait,1/1/1984,"contemporary country, country, country road",154.36,64,3.09E-05,0.137,0.664,0.934,0.601
1984,1980s,Heaven,Bryan Adams,11/5/1984,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",243.36,78,0,0.0473,0.379,0.334,0.589
1984,1980s,You're the Inspiration - 2006 Remaster,Chicago,5/14/1984,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",229.24,74,0,0.368,0.583,0.388,0.602
1984,1980s,Fade To Black (Remastered),Metallica,7/27/1984,"hard rock, metal, old school thrash, rock, thrash metal",417.226,64,0.201,0.00311,0.256,0.278,0.929
1984,1980s,Run To You,Bryan Adams,11/5/1984,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",233.27,73,3.66E-05,0.00515,0.561,0.635,0.811
1984,1980s,Cruel Summer,Bananarama,1/1/1984,"girl group, hi-nrg, new romantic, new wave, new wave pop, soft rock",215.326,68,0.0213,0.27,0.666,0.936,0.871
1984,1980s,We Belong,Pat Benatar,1984,"album rock, classic rock, glam metal, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock",221.133,69,2.41E-06,0.529,0.706,0.305,0.322
1984,1980s,Ride The Lightning (Remastered),Metallica,7/27/1984,"hard rock, metal, old school thrash, rock, thrash metal",396.986,62,0.0942,5.15E-05,0.265,0.27,0.973
1984,1980s,Contrabando Y Traición,Los Tigres Del Norte,1/1/1984,"banda, musica mexicana, norteno, ranchera",206.293,68,2.69E-05,0.358,0.829,0.88,0.332
1984,1980s,Hot for Teacher - 2015 Remaster,Van Halen,1/4/1984,"album rock, classic rock, hard rock, rock",282.746,65,0.00025,0.000652,0.552,0.465,0.947
1984,1980s,Radio Ga Ga - Remastered 2011,Queen,2/27/1984,"classic rock, glam rock, rock",348.226,62,0.000172,0.179,0.744,0.655,0.502
1984,1980s,Everything She Wants,Wham!,10/23/1984,"new romantic, new wave, new wave pop, soft rock",302.693,66,0.00406,0.322,0.899,0.962,0.459
1984,1980s,"Guitars, Cadillacs",Dwight Yoakam,1984,"bakersfield sound, country, country rock",185.239,60,0.178,0.262,0.581,0.86,0.917
1984,1980s,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,1984,"album rock, classic rock, mellow gold, new wave pop, singer-songwriter, soft rock, yacht rock",226.826,70,0.00019,0.0984,0.583,0.646,0.905
1984,1980s,Pretty Girls Make Graves - 2011 Remaster,The Smiths,2/20/1984,"madchester, new wave, permanent wave, rock, uk post-punk",223.253,66,5.30E-06,0.00543,0.614,0.778,0.663
1984,1980s,Your Love Is King,Sade,7/16/1984,"british soul, sophisti-pop",219.426,70,4.12E-05,0.562,0.742,0.594,0.42
1984,1980s,You Might Think,The Cars,1984,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop",184.717,63,0.000576,0.109,0.728,0.971,0.855
1984,1980s,I Want To Break Free - Remastered 2011,Queen,2/27/1984,"classic rock, glam rock, rock",258.013,61,0.000284,0.0853,0.795,0.6,0.433
1984,1980s,Let's Go Crazy,Prince,6/25/1984,"funk, funk rock, minneapolis sound, rock, synth funk",279.24,63,0.00221,0.0192,0.308,0.376,0.93
1984,1980s,Missing You,John Waite,1/1/1984,"album rock, mellow gold, new romantic, new wave, new wave pop, soft rock",269.76,69,0,0.052,0.552,0.593,0.552
1984,1980s,Lay It Down,Ratt,1984,"album rock, glam metal, hard rock",205.466,62,0.0232,0.000354,0.607,0.34,0.86
1984,1980s,La Banda Del Carro Rojo,Los Tigres Del Norte,1/1/1984,"banda, musica mexicana, norteno, ranchera",186.72,68,0,0.523,0.817,0.809,0.305
1985,1980s,Everybody Wants To Rule The World,Tears For Fears,2/25/1985,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",251.488,86,0.00389,0.347,0.645,0.535,0.795
1985,1980s,Take on Me,a-ha,6/1/1985,"new romantic, new wave, new wave pop, permanent wave, synthpop",225.28,88,0.00125,0.018,0.573,0.876,0.902
1985,1980s,Your Love,The Outfield,6/29/1985,power pop,216.466,82,3.62E-06,0.121,0.578,0.621,0.654
1985,1980s,Don't You (Forget About Me),Simple Minds,1985,"album rock, dance rock, new romantic, new wave, new wave pop, rock, scottish new wave, soft rock",263.04,75,0.0181,0.168,0.66,0.678,0.816
1985,1980s,Running Up That Hill (A Deal With God),Kate Bush,9/16/1985,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",298.933,80,0.00308,0.719,0.629,0.194,0.545
1985,1980s,Walking On Sunshine,Katrina & The Waves,1985,new wave pop,238.733,78,0.166,0.0119,0.597,0.944,0.87
1985,1980s,We Built This City,Starship,9/10/1985,"album rock, classic rock, mellow gold, new romantic, new wave pop, soft rock, synthpop",296.08,75,0,0.052,0.661,0.656,0.908
1985,1980s,Your Love,The Outfield,1985,power pop,221.84,75,1.16E-06,0.103,0.555,0.582,0.757
1985,1980s,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",1985,soul jazz,438.493,74,0.0499,0.41,0.749,0.585,0.497
1985,1980s,Money for Nothing,Dire Straits,5/13/1985,"album rock, classic rock, mellow gold, rock",506.4,64,0.000894,0.0491,0.667,0.657,0.655
1985,1980s,And She Was,Talking Heads,7/10/1985,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo",219.2,65,0.0585,0.013,0.763,0.973,0.629
1985,1980s,Devuélveme a mi chica,Hombres G,1985,"latin alternative, latin pop, mexican pop, rock en espanol, spanish rock",194.08,78,0.000351,0.0224,0.594,0.39,0.936
1985,1980s,Raspberry Beret,Prince,4/22/1985,"funk, funk rock, minneapolis sound, rock, synth funk",215.173,63,0.000426,0.21,0.761,0.91,0.67
1985,1980s,Highwayman,The Highwaymen,5/1/1985,"country, country rock, outlaw country",182.653,68,0.0176,0.48,0.67,0.45,0.351
1985,1980s,Home Sweet Home,Mötley Crüe,6/21/1985,"album rock, alternative metal, glam metal, hard rock, metal, rock, sleaze rock",239.666,68,4.09E-06,0.0983,0.397,0.127,0.776
1985,1980s,Eye of the Tiger,Survivor,1985,"album rock, glam metal, hard rock, soft rock",245.64,75,0.000311,0.132,0.817,0.548,0.599
1985,1980s,"Head Over Heels - Dave Bascombe 7"" N.Mix",Tears For Fears,2/25/1985,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",257.315,70,1.88E-05,0.338,0.623,0.642,0.739
1985,1980s,Cheri Cheri Lady,Modern Talking,1985,"europop, synthpop",226.333,81,0.0132,0.458,0.677,0.851,0.616
1985,1980s,How Will I Know,Whitney Houston,2/14/1985,"dance pop, pop",275.533,70,0.000139,0.201,0.832,0.928,0.544
1985,1980s,Shout,Tears For Fears,2/25/1985,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",393.666,72,1.87E-05,0.174,0.511,0.498,0.942
1985,1980s,Walk of Life,Dire Straits,5/13/1985,"album rock, classic rock, mellow gold, rock",252.466,61,9.13E-05,0.435,0.461,0.804,0.936
1985,1980s,Baby's Got Her Blue Jeans On,Mel McDaniel,2/22/1985,"classic country pop, classic oklahoma country, country",179.653,63,1.94E-06,0.237,0.871,0.962,0.714
1985,1980s,Small Town,John Mellencamp,1985,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",221.626,63,0.0054,0.155,0.659,0.631,0.919
1985,1980s,In Between Days - 2006 Remaster,The Cure,8/26/1985,"new wave, permanent wave, rock, uk post-punk",177.986,60,0.701,0.109,0.541,0.711,0.83
1985,1980s,Close to Me - 2006 Remaster,The Cure,8/26/1985,"new wave, permanent wave, rock, uk post-punk",203.266,60,0.764,0.0748,0.725,0.961,0.524
1985,1980s,Mony Mony - Downtown Mix / Remastered 2001,Billy Idol,1985,"album rock, classic rock, dance rock, hard rock, new romantic, new wave, new wave pop, rock, soft rock",301.8,65,0,0.00935,0.742,0.485,0.743
1985,1980s,The Chair,George Strait,1/1/1985,"contemporary country, country, country road",170.906,60,8.22E-06,0.431,0.643,0.484,0.284
1985,1980s,Material Girl - 2024 Remaster,Madonna,1/23/1985,"dance pop, pop",242.337,70,0.00189,0.166,0.741,0.979,0.892
1985,1980s,She Sells Sanctuary,The Cult,10/18/1985,"album rock, hard rock, new wave, rock",252.533,67,0.873,4.76E-06,0.55,0.419,0.765
1985,1980s,Broken Wings,Mr. Mister,11/27/1985,"album rock, new romantic, new wave pop, soft rock, synthpop",343.933,69,4.57E-05,0.134,0.286,0.443,0.5
1985,1980s,The Sweetest Taboo,Sade,11/4/1985,"british soul, sophisti-pop",277.373,66,0.0098,0.128,0.752,0.962,0.823
